board;x_value_1;x_value_2;x_value_3;x_value_4;x_value_5;x_value_6;x_value_7;x_value_8;x_value_9;o_value_1;o_value_2;o_value_3;o_value_4;o_value_5;o_value_6;o_value_7;o_value_8;o_value_9
[1, 1, -1, 0, 0, -1, 1, 0, -1];0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1
[1, 1, -1, 0, 0, -1, -1, 0, 1];0;0;0;0.525393101;1;0;0;0.302005067;0;0;0;0;-0.058509653;0.99853473;0;0;-0.077528839;0
[1, -1, 1, 0, 0, 1, -1, 0, -1];0;0;0;-0.303065845;-0.37673158;0;0;0;0;0;0;0;-0.666271202;-0.633168059;0;0;0;0
[1, -1, 1, 0, 0, -1, 1, 0, -1];0;0;0;1;1;0;0;1.11;0;0;0;0;0.998312783;0.998849555;0;0;1.19231704;0
[1, -1, 1, 0, 0, -1, -1, 0, 1];0;0;0;0.709444033;1;0;0;0.249538604;0;0;0;0;0.528434887;0.996822139;0;0;0.482909073;0
[1, -1, -1, 0, 0, 1, 1, 0, -1];0;0;0;1;0.639214347;0;0;0.557594185;0;0;0;0;0.996547865;0.489412702;0;0;0.474233122;0
[1, -1, -1, 0, 0, 1, -1, 0, 1];0;0;0;-0.048504863;1;0;0;-0.012890682;0;0;0;0;-0.064187351;0.998707535;0;0;-0.041929976;0
[1, -1, -1, 0, 0, -1, 1, 0, 1];0;0;0;1;1;0;0;1;0;0;0;0;0.999893241;0.999784912;0;0;0.999905721;0
[-1, 1, 1, 0, 0, 1, -1, 0, -1];0;0;0;-1.099999911;-1.09999998;0;0;-1.099999978;0;0;0;0;-1.131118502;-1.137830829;0;0;-1.154901702;0
[-1, 1, 1, 0, 0, -1, 1, 0, -1];0;0;0;0.264706861;1;0;0;0.110337392;0;0;0;0;-0.185399245;0.998722809;0;0;-0.124384332;0
[-1, 1, 1, 0, 0, -1, -1, 0, 1];0;0;0;0;-0.515911006;0;0;-0.533724737;0;0;0;0;0;-0.680459642;0;0;-0.629832625;0
[-1, 1, -1, 0, 0, 1, 1, 0, -1];0;0;0;-0.104044797;1.109999977;0;0;0.541137263;0;0;0;0;-0.126842505;1.176314285;0;0;-0.114153008;0
[-1, 1, -1, 0, 0, 1, -1, 0, 1];0;0;0;0.322021625;0.425586642;0;0;-1.099999994;0;0;0;0;-0.264632048;-0.178770918;0;0;-1.125519104;0
[-1, 1, -1, 0, 0, -1, 1, 0, 1];0;0;0;0.654764569;0.540659799;0;0;1;0;0;0;0;0.449468235;0.534235013;0;0;0.998838749;0
[-1, -1, 1, 0, 0, 1, 1, 0, -1];0;0;0;0.470975911;1;0;0;0.104532051;0;0;0;0;0.012006975;0.99081484;0;0;-0.20905037;0
[-1, -1, 1, 0, 0, -1, 1, 0, 1];0;0;0;1.109999988;1;0;0;1;0;0;0;0;1.210723389;0.997857936;0;0;0.999503183;0
[-1, -1, -1, 0, 0, 1, 1, 0, 1];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 0, 1, -1, -1, 0];0;0;0;-1.099999994;-0.05399123;0;0;0;0.093791153;0;0;0;-1.142239914;-0.212415616;0;0;0;-0.155498486
[1, 1, -1, 0, 0, -1, 1, -1, 0];0;0;0;1;0.340646459;0;0;0;1.109999804;0;0;0;0.986740139;-0.260206603;0;0;0;1.147940149
[1, 1, -1, 0, 0, -1, -1, 1, 0];0;0;0;-1.099999986;1;0;0;0;0.417663246;0;0;0;-1.134670226;0.997682837;0;0;0;-0.026574445
[1, -1, 1, 0, 0, 1, -1, -1, 0];0;0;0;-1.099999987;-0.403486359;0;0;0;1;0;0;0;-1.11484768;-0.177209231;0;0;0;0.996849425
[1, -1, 1, 0, 0, -1, 1, -1, 0];0;0;0;1;1;0;0;0;-0.183242311;0;0;0;0.99680821;0.997538738;0;0;0;-0.173710002
[1, -1, 1, 0, 0, -1, -1, 1, 0];0;0;0;0;0.489931503;0;0;0;0.543498822;0;0;0;0;0.489325266;0;0;0;0.51132411
[1, -1, -1, 0, 0, 1, 1, -1, 0];0;0;0;1;1.109999996;0;0;0;-0.435972945;0;0;0;0.998551954;1.160699925;0;0;0;-0.183355697
[1, -1, -1, 0, 0, 1, -1, 1, 0];0;0;0;0.427365253;1.109999995;0;0;0;0.268247435;0;0;0;-0.223687136;1.179906342;0;0;0;-0.152917409
[1, -1, -1, 0, 0, -1, 1, 1, 0];0;0;0;1;0.044407462;0;0;0;1;0;0;0;0.998212647;-0.070277607;0;0;0;0.993605022
[-1, 1, 1, 0, 0, 1, -1, -1, 0];0;0;0;0.24520358;-1.099999992;0;0;0;1;0;0;0;-0.001054277;-1.132659931;0;0;0;0.997593175
[-1, 1, 1, 0, 0, -1, 1, -1, 0];0;0;0;0.651089538;1;0;0;0;0.700734208;0;0;0;0.426584765;0.996681355;0;0;0;0.500312708
[-1, 1, 1, 0, 0, -1, -1, 1, 0];0;0;0;0.522482147;1;0;0;0;-0.652015176;0;0;0;0.492466673;0.998977607;0;0;0;-0.605265307
[-1, 1, -1, 0, 0, 1, 1, -1, 0];0;0;0;0.875179722;0.700703665;0;0;0;0;0;0;0;0.536385378;0.515254949;0;0;0;0
[-1, 1, -1, 0, 0, 1, -1, 1, 0];0;0;0;-0.027700011;1;0;0;0;-1.099999999;0;0;0;-0.13147372;0.998600091;0;0;0;-1.128167407
[-1, 1, -1, 0, 0, -1, 1, 1, 0];0;0;0;0.630684909;1;0;0;0;1;0;0;0;-0.13563432;0.998354101;0;0;0;0.997345523
[-1, -1, 1, 0, 0, 1, 1, -1, 0];0;0;0;0.452633942;1;0;0;0;1;0;0;0;-0.15667443;0.997678953;0;0;0;0.9964495
[-1, -1, 1, 0, 0, 1, -1, 1, 0];0;0;0;1.109999989;-0.424943365;0;0;0;1;0;0;0;1.194801398;-0.165292416;0;0;0;0.996973404
[-1, -1, 1, 0, 0, -1, 1, 1, 0];0;0;0;1.109999997;1;0;0;0;1;0;0;0;1.011194842;0.999992295;0;0;0;0.999987124
[-1, -1, -1, 0, 0, 1, 1, 1, 0];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, 0, 0, -1, -1];0;0;0;-1.099999993;0;-0.246432926;-0.525255565;0;0;0;0;0;-1.152992326;0;-0.688760138;-0.655425136;0;0
[1, 1, -1, 0, -1, 0, 0, 1, -1];0;0;0;-1.099999984;0;-0.604374197;-0.398966615;0;0;0;0;0;-1.129430148;0;-0.597593868;-0.576838231;0;0
[1, 1, -1, 0, -1, 0, 0, -1, 1];0;0;0;0.324591956;0;-0.34954032;0.757161571;0;0;0;0;0;-0.269252424;0;-0.551547947;0.195924175;0;0
[1, -1, 1, 0, 1, 0, 0, -1, -1];0;0;0;0.044727947;0;-0.050084296;1;0;0;0;0;0;-0.188351925;0;-0.26959675;0.996522717;0;0
[1, -1, 1, 0, -1, 0, 0, 1, -1];0;0;0;0.487023004;0;0;0.686851969;0;0;0;0;0;0.532304904;0;0;0.463231889;0;0
[1, -1, 1, 0, -1, 0, 0, -1, 1];0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0
[1, -1, -1, 0, 1, 0, 0, 1, -1];0;0;0;0.08229802;0;0.53928884;-0.49782364;0;0;0;0;0;-0.142410379;0;0.528369178;-0.637933782;0;0
[1, -1, -1, 0, -1, 0, 0, 1, 1];0;0;0;0.487096005;0;0.191144326;1;0;0;0;0;0;-0.152459523;0;-0.111379838;0.99853357;0;0
[-1, 1, 1, 0, 1, 0, 0, -1, -1];0;0;0;-0.050570843;0;0.521672376;1;0;0;0;0;0;-0.179281914;0;-0.184351284;0.998872809;0;0
[-1, 1, 1, 0, -1, 0, 0, 1, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 1, 1, 0, -1, 0, 0, -1, 1];0;0;0;0.529416603;0;1;0.598845206;0;0;0;0;0;0.496199938;0;0.997380635;0.469812107;0;0
[-1, 1, -1, 0, 1, 0, 0, -1, 1];0;0;0;0.492154067;0;0.358449058;0;0;0;0;0;0;2.00E-16;0;3.94E-13;0;0;0
[-1, 1, -1, 0, -1, 0, 0, 1, 1];0;0;0;-0.078215457;0;0.295946022;1;0;0;0;0;0;-0.186885538;0;-0.124871839;0.996210412;0;0
[-1, -1, 1, 0, 1, 0, 0, 1, -1];0;0;0;1.109999964;0;1.109999998;1;0;0;0;0;0;1.192693996;0;1.196309147;0.992512496;0;0
[-1, -1, 1, 0, 1, 0, 0, -1, 1];0;0;0;1.109999989;0;1;1;0;0;0;0;0;1.01094136;0;0.999993217;0.999987846;0;0
[-1, -1, 1, 0, -1, 0, 0, 1, 1];0;0;0;1.11;0;1;1;0;0;0;0;0;1.187015192;0;0.999227672;0.998404206;0;0
[-1, -1, -1, 0, 1, 0, 0, 1, 1];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, 0, -1, 0, -1];0;0;0;-1.099999996;0;0.433918484;0;1;0;0;0;0;-1.12741279;0;-0.103141612;0;0.998897939;0
[1, 1, -1, 0, -1, 0, 1, 0, -1];0;0;0;1;0;0.701306773;0;-0.586653563;0;0;0;0;0.99859606;0;0.497422166;0;-0.61324368;0
[1, 1, -1, 0, -1, 0, -1, 0, 1];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[1, -1, 1, 0, 1, 0, -1, 0, -1];0;0;0;-0.664628481;0;-0.503354442;0;0;0;0;0;0;-0.631638307;0;-0.653282211;0;0;0
[1, -1, 1, 0, -1, 0, 1, 0, -1];0;0;0;1;0;-0.8249263;0;0.518840784;0;0;0;0;1;0;-1.2;0;7.29E-78;0
[1, -1, 1, 0, -1, 0, -1, 0, 1];0;0;0;-0.356097577;0;1;0;0.809953503;0;0;0;0;-0.590002695;0;0.995782984;0;0.518511254;0
[1, -1, -1, 0, 1, 0, 1, 0, -1];0;0;0;1;0;0.841591554;0;-0.500165385;0;0;0;0;0.998687613;0;0.528151015;0;-0.562330092;0
[1, -1, -1, 0, -1, 0, 1, 0, 1];0;0;0;1;0;-0.214385143;0;1;0;0;0;0;0.999068106;0;-0.120414504;0;0.998631389;0
[-1, 1, 1, 0, 1, 0, -1, 0, -1];0;0;0;-0.393278936;0;-1.099999999;0;1;0;0;0;0;-0.126963413;0;-1.135562602;0;0.997624362;0
[-1, 1, 1, 0, -1, 0, 1, 0, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 1, 1, 0, -1, 0, -1, 0, 1];0;0;0;0.521631907;0;1;0;-0.626636642;0;0;0;0;0.457129449;0;0.995702713;0;-0.67643085;0
[-1, 1, -1, 0, 1, 0, 1, 0, -1];0;0;0;-0.267669314;0;1.10999993;0;1;0;0;0;0;-0.050360105;0;1.172134792;0;0.998261895;0
[-1, 1, -1, 0, 1, 0, -1, 0, 1];0;0;0;1.109999995;0;-0.389414535;0;1;0;0;0;0;1.17203678;0;-0.23268348;0;0.99911682;0
[-1, 1, -1, 0, -1, 0, 1, 0, 1];0;0;0;0.382459942;0;0.556438879;0;1;0;0;0;0;0.574884909;0;0.494497986;0;0.994928455;0
[-1, -1, 1, 0, 1, 0, -1, 0, 1];0;0;0;0.371489123;0;1;0;-0.440836485;0;0;0;0;3.02E-53;0;1;0;-1.2;0
[-1, -1, 1, 0, -1, 0, 1, 0, 1];0;0;0;-0.139392047;0;1;0;1;0;0;0;0;-0.097107867;0;0.998580267;0;0.994936847;0
[-1, -1, -1, 0, 1, 0, 1, 0, 1];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, 0, -1, -1, 0];0;0;0;0.826650186;0;-0.127384754;0;0;1;0;0;0;-0.182366006;0;-0.06270264;0;0;0.995220986
[1, 1, -1, 0, -1, 0, 1, -1, 0];0;0;0;1;0;0.688793577;0;0;0.450672778;0;0;0;0.993870183;0;0.490485022;0;0;0.446365574
[1, 1, -1, 0, -1, 0, -1, 1, 0];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[1, -1, 1, 0, 1, 0, -1, -1, 0];0;0;0;-0.187705333;0;0.152951642;0;0;1;0;0;0;-0.091884407;0;-0.132196571;0;0;0.994918069
[1, -1, 1, 0, -1, 0, 1, -1, 0];0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0
[1, -1, 1, 0, -1, 0, -1, 1, 0];0;0;0;0;0;0.580607868;0;0;0.651642604;0;0;0;0;0;0.129495468;0;0;0.122187249
[1, -1, -1, 0, 1, 0, 1, -1, 0];0;0;0;1;0;1.109999989;0;0;1;0;0;0;0.999999661;0;1.010118789;0;0;0.999999204
[1, -1, -1, 0, 1, 0, -1, 1, 0];0;0;0;1.109999966;0;1.109999997;0;0;1;0;0;0;1.010792796;0;1.011381749;0;0;0.999991473
[1, -1, -1, 0, -1, 0, 1, 1, 0];0;0;0;1;0;1.109999984;0;0;1;0;0;0;0.999999967;0;1.010103734;0;0;0.999999927
[-1, 1, 1, 0, 1, 0, -1, -1, 0];0;0;0;-0.325434559;0;-1.1;0;0;-0.587368723;0;0;0;-1.2;0;-1.2;0;0;-1.2
[-1, 1, 1, 0, -1, 0, 1, -1, 0];0;0;0;-0.438473157;0;-0.062842214;0;0;0.752330371;0;0;0;-1.2;0;-1.2;0;0;3.91E-243
[-1, 1, 1, 0, -1, 0, -1, 1, 0];0;0;0;-0.501814959;0;-1.09999999;0;0;-0.373310426;0;0;0;-0.698641894;0;-1.122552991;0;0;-0.608573186
[-1, 1, -1, 0, 1, 0, 1, -1, 0];0;0;0;0.691361138;0;0.670004662;0;0;0;0;0;0;1.0E-323;0;1.0E-323;0;0;0
[-1, 1, -1, 0, -1, 0, 1, 1, 0];0;0;0;0.266993477;0;-0.349789482;0;0;1;0;0;0;-0.280569632;0;-0.040615198;0;0;0.998830364
[-1, -1, 1, 0, 1, 0, -1, 1, 0];0;0;0;0.548170827;0;0.3086325;0;0;-0.544681803;0;0;0;1.82E-234;0;-1.2;0;0;-1.2
[-1, -1, 1, 0, -1, 0, 1, 1, 0];0;0;0;0.174658314;0;0.134940581;0;0;1;0;0;0;-0.092533807;0;-0.181036421;0;0;0.997685447
[-1, -1, -1, 0, 1, 0, 1, 1, 0];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, -1, 0, 0, -1];0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1
[1, 1, -1, 0, -1, 1, 0, 0, -1];0;0;0;0.460501001;0;0;0.732953783;-0.445772648;0;0;0;0;-0.028829855;0;0;0.49029219;-0.597055538;0
[1, 1, -1, 0, -1, -1, 0, 0, 1];0;0;0;0.203364033;0;0;-0.007357544;-1.099999993;0;0;0;0;-0.009854816;0;0;-0.195077277;-1.130863493;0
[1, -1, 1, 0, 1, -1, 0, 0, -1];0;0;0;0.626516203;0;0;1;0.621871423;0;0;0;0;0.504626569;0;0;0.994654336;0.454081791;0
[1, -1, 1, 0, -1, 1, 0, 0, -1];0;0;0;-0.224022131;0;0;-0.50316986;0;0;0;0;0;-1.2;0;0;-1.2;0;0
[1, -1, 1, 0, -1, -1, 0, 0, 1];0;0;0;-0.280770949;0;0;-1.099999985;-0.341077803;0;0;0;0;-0.612299904;0;0;-1.117899546;-0.637779616;0
[1, -1, -1, 0, 1, 1, 0, 0, -1];0;0;0;1;0;0;0.611017001;0.418910999;0;0;0;0;0.994611325;0;0;0.462097077;0.442851433;0
[1, -1, -1, 0, -1, 1, 0, 0, 1];0;0;0;-1.099999947;0;0;0.126655;-0.013876677;0;0;0;0;-1.136781649;0;0;-0.071777042;-0.13908815;0
[-1, 1, 1, 0, 1, -1, 0, 0, -1];0;0;0;1.109999101;0;0;1;1;0;0;0;0;1.018090671;0;0;0.999955122;0.999902699;0
[-1, 1, 1, 0, -1, 1, 0, 0, -1];-1;0;0;0;-1;0;0;0;-1;-1;0;0;0;-1;0;0;0;-1
[-1, 1, 1, 0, -1, -1, 0, 0, 1];0;0;0;0;0;0;-0.507444681;-0.501323635;0;0;0;0;0;0;0;-1.2;-1.2;0
[-1, 1, -1, 0, 1, 1, 0, 0, -1];0;0;0;1;0;0;1.109999815;1;0;0;0;0;0.99557235;0;0;1.184254396;0.999376601;0
[-1, 1, -1, 0, 1, -1, 0, 0, 1];0;0;0;0.520939319;0;0;0.698628789;1;0;0;0;0;0.499484923;0;0;0.538244002;0.997640106;0
[-1, 1, -1, 0, -1, 1, 0, 0, 1];0;0;0;-0.447323317;0;0;0.413317206;0.133121984;0;0;0;0;-0.599242839;0;0;0.488035823;-0.051540372;0
[-1, -1, 1, 0, 1, 1, 0, 0, -1];0;0;0;1;0;0;1;1.11;0;0;0;0;0.993675879;0;0;0.995433534;1.159204809;0
[-1, -1, 1, 0, 1, -1, 0, 0, 1];0;0;0;0.443592959;0;0;1;0.369778624;0;0;0;0;0.490486672;0;0;0.999060152;0.514261583;0
[-1, -1, -1, 0, 1, 1, 0, 0, 1];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, -1, 0, -1, 0];0;0;0;0.29091943;0;0;0.009154225;0;1;0;0;0;-0.159968114;0;0;-0.211351758;0;0.993960829
[1, 1, -1, 0, -1, 1, 0, -1, 0];0;0;0;0.473546086;0;0;0.787951108;0;-0.581817746;0;0;0;-0.176380278;0;0;0.498509561;0;-0.641643485
[1, 1, -1, 0, -1, -1, 0, 1, 0];0;0;0;-1.099999994;0;0;-1.1;0;-1.099999986;0;0;0;-1.2;0;0;-1.2;0;-1.2
[1, -1, 1, 0, 1, -1, 0, -1, 0];0;0;0;1.11;0;0;1;0;1;0;0;0;1.010129545;0;0;0.999999791;0;0.99999959
[1, -1, 1, 0, -1, 1, 0, -1, 0];0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0
[1, -1, 1, 0, -1, -1, 0, 1, 0];0;0;0;0.8896876;0;0;0.385934339;0;-0.287245946;0;0;0;1.0E-323;0;0;-1.2;0;-1.2
[1, -1, -1, 0, 1, 1, 0, -1, 0];0;0;0;1;0;0;1.109999929;0;1;0;0;0;0.999999966;0;0;1.010105671;0;0.999999978
[1, -1, -1, 0, 1, -1, 0, 1, 0];0;0;0;-0.045364931;0;0;-0.058347611;0;1;0;0;0;-0.211027825;0;0;-0.277961113;0;0.996514515
[1, -1, -1, 0, -1, 1, 0, 1, 0];0;0;0;0.4039869;0;0;1.109999958;0;0.31603306;0;0;0;-0.221786361;0;0;1.197642113;0;-0.172420576
[-1, 1, 1, 0, 1, -1, 0, -1, 0];0;0;0;0.454393748;0;0;1;0;0.565515301;0;0;0;0.472367351;0;0;0.99925249;0;0.507137061
[-1, 1, 1, 0, -1, 1, 0, -1, 0];0;0;0;-0.061583424;0;0;0.182763393;0;1;0;0;0;-0.159186406;0;0;-0.194354153;0;0.998085021
[-1, 1, 1, 0, -1, -1, 0, 1, 0];0;0;0;-0.169809406;0;0;-1.099999998;0;-0.559792423;0;0;0;-0.609797359;0;0;-1.134842335;0;-0.604697339
[-1, 1, -1, 0, 1, 1, 0, -1, 0];0;0;0;1;0;0;0.293111535;0;0.638520734;0;0;0;0.997998984;0;0;0.568288646;0;0.458925595
[-1, 1, -1, 0, -1, 1, 0, 1, 0];0;0;0;-1.099999998;0;0;-0.402391776;0;0.031862156;0;0;0;-1.121482861;0;0;-0.221781447;0;-0.209723605
[-1, -1, 1, 0, 1, 1, 0, -1, 0];0;0;0;1;0;0;1;0;1;0;0;0;0.999862573;0;0;0.999865752;0;0.999697031
[-1, -1, 1, 0, 1, -1, 0, 1, 0];0;0;0;0.71463373;0;0;1;0;0.454922538;0;0;0;0.470046616;0;0;0.996960023;0;0.474402719
[-1, -1, 1, 0, -1, 1, 0, 1, 0];0;0;0;-0.216655914;0;0;0.180515618;0;1;0;0;0;-0.046290004;0;0;-0.125875181;0;0.994636642
[-1, -1, -1, 0, 1, 1, 0, 1, 0];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 0, 1, -1, -1, 0, 0];0;0;0;-0.074136003;0;0;0;1;1;0;0;0;-0.218234383;0;0;0;0.998741204;0.993022937
[1, 1, -1, 0, -1, 1, -1, 0, 0];0;0;-1;0;-1;0;-1;0;0;0;0;-1;0;-1;0;-1;0;0
[1, 1, -1, 0, -1, -1, 1, 0, 0];0;0;0;1;0;0;0;-1.099999995;-0.046257087;0;0;0;0.997077787;0;0;0;-1.128053603;-0.191290516
[1, -1, 1, 0, 1, -1, -1, 0, 0];0;0;0;0.469149223;0;0;0;0.509643778;1;0;0;0;0.432329721;0;0;0;0.49006946;0.99875181
[1, -1, 1, 0, -1, 1, -1, 0, 0];0;0;0;-0.553993942;0;0;0;0.528780381;1;0;0;0;-0.635502042;0;0;0;0.54973428;0.998773883
[1, -1, 1, 0, -1, -1, 1, 0, 0];0;0;0;1;0;0;0;-0.24139978;-1.1;0;0;0;0.99716698;0;0;0;-0.136115292;-1.143706105
[1, -1, -1, 0, 1, 1, -1, 0, 0];0;0;0;1;0;0;0;1.109999994;1;0;0;0;0.996274051;0;0;0;1.177762108;0.998242519
[1, -1, -1, 0, 1, -1, 1, 0, 0];0;0;0;1;0;0;0;-0.094182513;1;0;0;0;0.99726753;0;0;0;-0.016223451;0.998733612
[1, -1, -1, 0, -1, 1, 1, 0, 0];0;0;0;1;0;0;0;1.109999999;0.150662789;0;0;0;0.999993114;0;0;0;1.010924407;0.983670068
[-1, 1, 1, 0, 1, -1, -1, 0, 0];0;0;0;0.676211606;0;0;0;1;-0.574192723;0;0;0;0.465934522;0;0;0;0.995266149;-0.705927603
[-1, 1, 1, 0, -1, 1, -1, 0, 0];0;0;0;-0.224658714;0;0;0;-1.099999998;1;0;0;0;-0.200761746;0;0;0;-1.125307529;0.998837353
[-1, 1, 1, 0, -1, -1, 1, 0, 0];0;0;0;-0.515885713;0;0;0;-1.09999999;-0.499603415;0;0;0;-0.555325258;0;0;0;-1.148414804;-0.638921382
[-1, 1, -1, 0, 1, 1, -1, 0, 0];0;0;0;1;0;0;0;1;0.171481366;0;0;0;0.997934035;0;0;0;0.996870415;-0.047552339
[-1, 1, -1, 0, 1, -1, 1, 0, 0];0;0;0;-0.536624322;0;0;0;1;0.3668823;0;0;0;-1.2;0;0;0;1;5.91E-61
[-1, 1, -1, 0, -1, 1, 1, 0, 0];0;0;0;-0.318433826;0;0;0;-0.011117263;0.727698877;0;0;0;-1.2;0;0;0;-1.2;1.0E-323
[-1, -1, 1, 0, 1, 1, -1, 0, 0];0;0;0;1;0;0;0;0.305580149;1;0;0;0;0.997327622;0;0;0;-0.108214912;0.998236143
[-1, -1, 1, 0, -1, 1, 1, 0, 0];0;0;0;-1.099999997;0;0;0;-0.149710838;1;0;0;0;-1.131792137;0;0;0;-0.122244385;0.99806406
[-1, -1, -1, 0, 1, 1, 1, 0, 0];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 1, 0, 0, 0, -1, -1];0;0;0;0;-1.099999984;0.722414807;1;0;0;0;0;0;0;-1.148738055;-0.079466628;0.996962622;0;0
[1, 1, -1, -1, 0, 0, 0, 1, -1];0;0;0;0;1;0.718499891;-0.208947011;0;0;0;0;0;0;0.996305134;0.500528061;-0.613032587;0;0
[1, 1, -1, -1, 0, 0, 0, -1, 1];0;0;0;0;1;0.736965125;0.427943954;0;0;0;0;0;0;0.997803721;0.502860985;0.470207711;0;0
[1, -1, 1, 1, 0, 0, 0, -1, -1];0;0;0;0;0.007463377;-1.099999999;1;0;0;0;0;0;0;-0.111133839;-1.133743623;0.996240419;0;0
[1, -1, 1, -1, 0, 0, 0, 1, -1];0;0;0;0;0.752574009;0;0.445484865;0;0;0;0;0;0;0.517708806;0;0.523670534;0;0
[1, -1, 1, -1, 0, 0, 0, -1, 1];0;0;0;0;1;1;0.481212026;0;0;0;0;0;0;0.986086807;0.996052236;-0.254786688;0;0
[1, -1, -1, 1, 0, 0, 0, 1, -1];0;0;0;0;0.186914627;1.109999997;1;0;0;0;0;0;0;0.986208571;1.010937645;0.999990825;0;0
[1, -1, -1, 1, 0, 0, 0, -1, 1];0;0;0;0;1;-0.02690138;1;0;0;0;0;0;0;0.999028555;-0.10045655;0.999013112;0;0
[1, -1, -1, -1, 0, 0, 0, 1, 1];0;0;0;0;1;1.109999993;1;0;0;0;0;0;0;0.999998988;1.010269146;0.999995847;0;0
[-1, 1, 1, 1, 0, 0, 0, -1, -1];0;0;0;0;-0.228261958;-1.099999994;0.138912991;0;0;0;0;0;0;-0.043207074;-1.147368199;-0.140234496;0;0
[-1, 1, 1, -1, 0, 0, 0, 1, -1];0;0;0;0;1;-1.099999999;0.27055271;0;0;0;0;0;0;0.996066175;-1.150856248;-0.052346224;0;0
[-1, 1, 1, -1, 0, 0, 0, -1, 1];0;0;0;0;0.082315563;1;1.11;0;0;0;0;0;0;0.013627584;0.996709788;1.171000287;0;0
[-1, 1, -1, 1, 0, 0, 0, 1, -1];0;0;0;0;1;-0.369617493;-1.099999981;0;0;0;0;0;0;0.997527879;-0.194303801;-1.15392;0;0
[-1, 1, -1, 1, 0, 0, 0, -1, 1];0;0;0;0;0.493220865;0.661288809;0;0;0;0;0;0;0;0.523989875;0.404744132;0;0;0
[-1, 1, -1, -1, 0, 0, 0, 1, 1];0;0;0;0;1;0.074751384;1;0;0;0;0;0;0;0.996884473;-0.137702498;0.995918161;0;0
[-1, -1, 1, 1, 0, 0, 0, 1, -1];0;0;0;0;1.109999818;0.085726381;0.307960574;0;0;0;0;0;0;1.194361976;-0.087468788;-0.397637253;0;0
[-1, -1, 1, 1, 0, 0, 0, -1, 1];0;0;0;0;1.109999953;1;0.173225935;0;0;0;0;0;0;1.187742846;0.994613519;-0.172441657;0;0
[-1, -1, 1, -1, 0, 0, 0, 1, 1];0;0;0;0;0.321697895;1;1;0;0;0;0;0;0;-0.130283012;0.996488711;0.997232687;0;0
[-1, -1, -1, 1, 0, 0, 0, 1, 1];-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0
[1, 1, -1, 1, 0, 0, -1, 0, -1];0;0;0;0;-1.099999997;-1.099999993;0;-1.1;0;0;0;0;0;-1.117772969;-1.133352366;0;-1.15243751;0
[1, 1, -1, -1, 0, 0, 1, 0, -1];0;0;0;0;-0.335829498;0;0;-0.742865452;0;0;0;0;0;-0.650596891;0;0;-0.633402414;0
[1, 1, -1, -1, 0, 0, -1, 0, 1];0;0;0;0;1;-0.27474764;0;-0.277883705;0;0;0;0;0;0.998165525;-0.201083507;0;-0.176939999;0
[1, -1, 1, 1, 0, 0, -1, 0, -1];0;0;0;0;-0.8878449;-0.434043072;0;0;0;0;0;0;0;-0.631624066;-0.711893113;0;0;0
[1, -1, 1, -1, 0, 0, 1, 0, -1];0;0;0;0;1;0.31660789;0;0.811301836;0;0;0;0;0;1;0.999999883;0;0.99999995;0
[1, -1, 1, -1, 0, 0, -1, 0, 1];0;0;0;0;1;1;0;1.109999999;0;0;0;0;0;0.999999648;0.999999739;0;1.010144108;0
[1, -1, -1, 1, 0, 0, -1, 0, 1];0;0;0;0;1;0.376898011;0;-0.280617271;0;0;0;0;0;0.995691054;-0.171186712;0;-0.103442524;0
[1, -1, -1, -1, 0, 0, 1, 0, 1];0;0;0;0;1;1.109999999;0;1;0;0;0;0;0;0.999999798;1.010129022;0;0.999999459;0
